Sorter,Combos,reverse_primer_i7,forward_primer_i5,reverse_primer_i7_well,forward_primer_i5_well,Var7,S_Row_R,S_Col_R,S_Row_F,S_Col_F,LastUsedDateTime,LastUsedBarcodeStartIndex,LastUsedBarcodeEndIndex
80,BC_00089BC_00170,BC_00089,BC_00170,I15,K12,I15K12,9,15,11,12,NaT,0,0
80,BC_00090BC_00171,BC_00090,BC_00171,K15,M12,K15M12,11,15,13,12,NaT,0,0
80,BC_00091BC_00172,BC_00091,BC_00172,M15,O12,M15O12,13,15,15,12,NaT,0,0
80,BC_00092BC_00173,BC_00092,BC_00173,O15,A14,O15A14,15,15,1,14,NaT,0,0
80,BC_00093BC_00174,BC_00093,BC_00174,A17,C14,A17C14,1,17,3,14,NaT,0,0
80,BC_00094BC_00175,BC_00094,BC_00175,C17,E14,C17E14,3,17,5,14,NaT,0,0
80,BC_00095BC_00176,BC_00095,BC_00176,E17,G14,E17G14,5,17,7,14,NaT,0,0
80,BC_00096BC_00177,BC_00096,BC_00177,G17,I14,G17I14,7,17,9,14,NaT,0,0
80,BC_00097BC_00178,BC_00097,BC_00178,I17,K14,I17K14,9,17,11,14,NaT,0,0
80,BC_00098BC_00179,BC_00098,BC_00179,K17,M14,K17M14,11,17,13,14,NaT,0,0
80,BC_00099BC_00180,BC_00099,BC_00180,M17,O14,M17O14,13,17,15,14,NaT,0,0
80,BC_00100BC_00181,BC_00100,BC_00181,O17,A16,O17A16,15,17,1,16,NaT,0,0
80,BC_00101BC_00182,BC_00101,BC_00182,A19,C16,A19C16,1,19,3,16,NaT,0,0
80,BC_00102BC_00183,BC_00102,BC_00183,C19,E16,C19E16,3,19,5,16,NaT,0,0
80,BC_00103BC_00184,BC_00103,BC_00184,E19,G16,E19G16,5,19,7,16,NaT,0,0
80,BC_00104BC_00185,BC_00104,BC_00185,G19,I16,G19I16,7,19,9,16,NaT,0,0
80,BC_00105BC_00186,BC_00105,BC_00186,I19,K16,I19K16,9,19,11,16,NaT,0,0
80,BC_00106BC_00187,BC_00106,BC_00187,K19,M16,K19M16,11,19,13,16,NaT,0,0
80,BC_00107BC_00188,BC_00107,BC_00188,M19,O16,M19O16,13,19,15,16,NaT,0,0
80,BC_00108BC_00189,BC_00108,BC_00189,O19,A18,O19A18,15,19,1,18,NaT,0,0
80,BC_00109BC_00190,BC_00109,BC_00190,A21,C18,A21C18,1,21,3,18,NaT,0,0
80,BC_00110BC_00191,BC_00110,BC_00191,C21,E18,C21E18,3,21,5,18,NaT,0,0
80,BC_00111BC_00192,BC_00111,BC_00192,E21,G18,E21G18,5,21,7,18,NaT,0,0
80,BC_00112BC_00193,BC_00112,BC_00193,G21,I18,G21I18,7,21,9,18,NaT,0,0
80,BC_00113BC_00194,BC_00113,BC_00194,I21,K18,I21K18,9,21,11,18,NaT,0,0
80,BC_00114BC_00195,BC_00114,BC_00195,K21,M18,K21M18,11,21,13,18,NaT,0,0
80,BC_00115BC_00196,BC_00115,BC_00196,M21,O18,M21O18,13,21,15,18,NaT,0,0
80,BC_00117BC_00197,BC_00117,BC_00197,A23,A20,A23A20,1,23,1,20,NaT,0,0
80,BC_00118BC_00198,BC_00118,BC_00198,C23,C20,C23C20,3,23,3,20,NaT,0,0
80,BC_00119BC_00199,BC_00119,BC_00199,E23,E20,E23E20,5,23,5,20,NaT,0,0
80,BC_00120BC_00202,BC_00120,BC_00202,G23,K20,G23K20,7,23,11,20,NaT,0,0
80,BC_00121BC_00203,BC_00121,BC_00203,I23,M20,I23M20,9,23,13,20,NaT,0,0
80,BC_00122BC_00204,BC_00122,BC_00204,K23,O20,K23O20,11,23,15,20,NaT,0,0
80,BC_00123BC_00205,BC_00123,BC_00205,M23,A22,M23A22,13,23,1,22,NaT,0,0
80,BC_00124BC_00206,BC_00124,BC_00206,O23,C22,O23C22,15,23,3,22,NaT,0,0
81,BC_00029BC_00208,BC_00029,BC_00208,A1,G22,A1G22,1,1,7,22,NaT,0,0
81,BC_00030BC_00209,BC_00030,BC_00209,C1,I22,C1I22,3,1,9,22,NaT,0,0
81,BC_00031BC_00210,BC_00031,BC_00210,E1,K22,E1K22,5,1,11,22,NaT,0,0
81,BC_00032BC_00211,BC_00032,BC_00211,G1,M22,G1M22,7,1,13,22,NaT,0,0
81,BC_00033BC_00212,BC_00033,BC_00212,I1,O22,I1O22,9,1,15,22,NaT,0,0
81,BC_00034BC_00213,BC_00034,BC_00213,K1,A24,K1A24,11,1,1,24,NaT,0,0
81,BC_00035BC_00214,BC_00035,BC_00214,M1,C24,M1C24,13,1,3,24,NaT,0,0
81,BC_00036BC_00215,BC_00036,BC_00215,O1,E24,O1E24,15,1,5,24,NaT,0,0
81,BC_00037BC_00216,BC_00037,BC_00216,A3,G24,A3G24,1,3,7,24,NaT,0,0
81,BC_00038BC_00217,BC_00038,BC_00217,C3,I24,C3I24,3,3,9,24,NaT,0,0
81,BC_00039BC_00218,BC_00039,BC_00218,E3,K24,E3K24,5,3,11,24,NaT,0,0
81,BC_00040BC_00219,BC_00040,BC_00219,G3,M24,G3M24,7,3,13,24,NaT,0,0
81,BC_00041BC_00220,BC_00041,BC_00220,I3,O24,I3O24,9,3,15,24,NaT,0,0
81,BC_00043BC_00125,BC_00043,BC_00125,M3,A2,M3A2,13,3,1,2,NaT,0,0
81,BC_00044BC_00126,BC_00044,BC_00126,O3,C2,O3C2,15,3,3,2,NaT,0,0
81,BC_00045BC_00127,BC_00045,BC_00127,A5,E2,A5E2,1,5,5,2,NaT,0,0
81,BC_00046BC_00128,BC_00046,BC_00128,C5,G2,C5G2,3,5,7,2,NaT,0,0
81,BC_00047BC_00129,BC_00047,BC_00129,E5,I2,E5I2,5,5,9,2,NaT,0,0
81,BC_00048BC_00130,BC_00048,BC_00130,G5,K2,G5K2,7,5,11,2,NaT,0,0
81,BC_00050BC_00131,BC_00050,BC_00131,K5,M2,K5M2,11,5,13,2,NaT,0,0
81,BC_00051BC_00132,BC_00051,BC_00132,M5,O2,M5O2,13,5,15,2,NaT,0,0
81,BC_00052BC_00133,BC_00052,BC_00133,O5,A4,O5A4,15,5,1,4,NaT,0,0
81,BC_00053BC_00134,BC_00053,BC_00134,A7,C4,A7C4,1,7,3,4,NaT,0,0
81,BC_00054BC_00135,BC_00054,BC_00135,C7,E4,C7E4,3,7,5,4,NaT,0,0
81,BC_00055BC_00136,BC_00055,BC_00136,E7,G4,E7G4,5,7,7,4,NaT,0,0
81,BC_00056BC_00137,BC_00056,BC_00137,G7,I4,G7I4,7,7,9,4,NaT,0,0
81,BC_00057BC_00138,BC_00057,BC_00138,I7,K4,I7K4,9,7,11,4,NaT,0,0
81,BC_00058BC_00139,BC_00058,BC_00139,K7,M4,K7M4,11,7,13,4,NaT,0,0
81,BC_00059BC_00140,BC_00059,BC_00140,M7,O4,M7O4,13,7,15,4,NaT,0,0
81,BC_00060BC_00141,BC_00060,BC_00141,O7,A6,O7A6,15,7,1,6,NaT,0,0
81,BC_00061BC_00142,BC_00061,BC_00142,A9,C6,A9C6,1,9,3,6,NaT,0,0
81,BC_00062BC_00143,BC_00062,BC_00143,C9,E6,C9E6,3,9,5,6,NaT,0,0
81,BC_00063BC_00144,BC_00063,BC_00144,E9,G6,E9G6,5,9,7,6,NaT,0,0
81,BC_00064BC_00145,BC_00064,BC_00145,G9,I6,G9I6,7,9,9,6,NaT,0,0
81,BC_00065BC_00146,BC_00065,BC_00146,I9,K6,I9K6,9,9,11,6,NaT,0,0
81,BC_00066BC_00147,BC_00066,BC_00147,K9,M6,K9M6,11,9,13,6,NaT,0,0
81,BC_00067BC_00148,BC_00067,BC_00148,M9,O6,M9O6,13,9,15,6,NaT,0,0
81,BC_00068BC_00149,BC_00068,BC_00149,O9,A8,O9A8,15,9,1,8,NaT,0,0
81,BC_00069BC_00150,BC_00069,BC_00150,A11,C8,A11C8,1,11,3,8,NaT,0,0
81,BC_00070BC_00151,BC_00070,BC_00151,C11,E8,C11E8,3,11,5,8,NaT,0,0
81,BC_00071BC_00152,BC_00071,BC_00152,E11,G8,E11G8,5,11,7,8,NaT,0,0
81,BC_00072BC_00153,BC_00072,BC_00153,G11,I8,G11I8,7,11,9,8,NaT,0,0
81,BC_00073BC_00154,BC_00073,BC_00154,I11,K8,I11K8,9,11,11,8,NaT,0,0
81,BC_00074BC_00155,BC_00074,BC_00155,K11,M8,K11M8,11,11,13,8,NaT,0,0
81,BC_00075BC_00156,BC_00075,BC_00156,M11,O8,M11O8,13,11,15,8,NaT,0,0
81,BC_00076BC_00157,BC_00076,BC_00157,O11,A10,O11A10,15,11,1,10,NaT,0,0
81,BC_00077BC_00158,BC_00077,BC_00158,A13,C10,A13C10,1,13,3,10,NaT,0,0
81,BC_00078BC_00159,BC_00078,BC_00159,C13,E10,C13E10,3,13,5,10,NaT,0,0
81,BC_00079BC_00160,BC_00079,BC_00160,E13,G10,E13G10,5,13,7,10,NaT,0,0
81,BC_00080BC_00161,BC_00080,BC_00161,G13,I10,G13I10,7,13,9,10,NaT,0,0
81,BC_00081BC_00162,BC_00081,BC_00162,I13,K10,I13K10,9,13,11,10,NaT,0,0
81,BC_00082BC_00164,BC_00082,BC_00164,K13,O10,K13O10,11,13,15,10,NaT,0,0
81,BC_00083BC_00165,BC_00083,BC_00165,M13,A12,M13A12,13,13,1,12,NaT,0,0
81,BC_00084BC_00166,BC_00084,BC_00166,O13,C12,O13C12,15,13,3,12,NaT,0,0
81,BC_00085BC_00167,BC_00085,BC_00167,A15,E12,A15E12,1,15,5,12,NaT,0,0
81,BC_00086BC_00168,BC_00086,BC_00168,C15,G12,C15G12,3,15,7,12,NaT,0,0
81,BC_00087BC_00169,BC_00087,BC_00169,E15,I12,E15I12,5,15,9,12,NaT,0,0
81,BC_00088BC_00170,BC_00088,BC_00170,G15,K12,G15K12,7,15,11,12,NaT,0,0
81,BC_00089BC_00171,BC_00089,BC_00171,I15,M12,I15M12,9,15,13,12,NaT,0,0
81,BC_00090BC_00172,BC_00090,BC_00172,K15,O12,K15O12,11,15,15,12,NaT,0,0
81,BC_00091BC_00173,BC_00091,BC_00173,M15,A14,M15A14,13,15,1,14,NaT,0,0
81,BC_00092BC_00174,BC_00092,BC_00174,O15,C14,O15C14,15,15,3,14,NaT,0,0
81,BC_00093BC_00175,BC_00093,BC_00175,A17,E14,A17E14,1,17,5,14,NaT,0,0
81,BC_00094BC_00176,BC_00094,BC_00176,C17,G14,C17G14,3,17,7,14,NaT,0,0
81,BC_00095BC_00177,BC_00095,BC_00177,E17,I14,E17I14,5,17,9,14,NaT,0,0
81,BC_00096BC_00178,BC_00096,BC_00178,G17,K14,G17K14,7,17,11,14,NaT,0,0
81,BC_00097BC_00179,BC_00097,BC_00179,I17,M14,I17M14,9,17,13,14,NaT,0,0
81,BC_00098BC_00180,BC_00098,BC_00180,K17,O14,K17O14,11,17,15,14,NaT,0,0
81,BC_00099BC_00181,BC_00099,BC_00181,M17,A16,M17A16,13,17,1,16,NaT,0,0
81,BC_00100BC_00182,BC_00100,BC_00182,O17,C16,O17C16,15,17,3,16,NaT,0,0
81,BC_00101BC_00183,BC_00101,BC_00183,A19,E16,A19E16,1,19,5,16,NaT,0,0
81,BC_00102BC_00184,BC_00102,BC_00184,C19,G16,C19G16,3,19,7,16,NaT,0,0
81,BC_00103BC_00185,BC_00103,BC_00185,E19,I16,E19I16,5,19,9,16,NaT,0,0
81,BC_00104BC_00186,BC_00104,BC_00186,G19,K16,G19K16,7,19,11,16,NaT,0,0
81,BC_00105BC_00187,BC_00105,BC_00187,I19,M16,I19M16,9,19,13,16,NaT,0,0
81,BC_00106BC_00188,BC_00106,BC_00188,K19,O16,K19O16,11,19,15,16,NaT,0,0
81,BC_00107BC_00189,BC_00107,BC_00189,M19,A18,M19A18,13,19,1,18,NaT,0,0
81,BC_00108BC_00190,BC_00108,BC_00190,O19,C18,O19C18,15,19,3,18,NaT,0,0
81,BC_00109BC_00191,BC_00109,BC_00191,A21,E18,A21E18,1,21,5,18,NaT,0,0
81,BC_00110BC_00192,BC_00110,BC_00192,C21,G18,C21G18,3,21,7,18,NaT,0,0
81,BC_00111BC_00193,BC_00111,BC_00193,E21,I18,E21I18,5,21,9,18,NaT,0,0
81,BC_00112BC_00194,BC_00112,BC_00194,G21,K18,G21K18,7,21,11,18,NaT,0,0
81,BC_00113BC_00195,BC_00113,BC_00195,I21,M18,I21M18,9,21,13,18,NaT,0,0
81,BC_00114BC_00196,BC_00114,BC_00196,K21,O18,K21O18,11,21,15,18,NaT,0,0
81,BC_00115BC_00197,BC_00115,BC_00197,M21,A20,M21A20,13,21,1,20,NaT,0,0
81,BC_00117BC_00198,BC_00117,BC_00198,A23,C20,A23C20,1,23,3,20,NaT,0,0
81,BC_00118BC_00199,BC_00118,BC_00199,C23,E20,C23E20,3,23,5,20,NaT,0,0
81,BC_00119BC_00202,BC_00119,BC_00202,E23,K20,E23K20,5,23,11,20,NaT,0,0
81,BC_00120BC_00203,BC_00120,BC_00203,G23,M20,G23M20,7,23,13,20,NaT,0,0
81,BC_00121BC_00204,BC_00121,BC_00204,I23,O20,I23O20,9,23,15,20,NaT,0,0
81,BC_00122BC_00205,BC_00122,BC_00205,K23,A22,K23A22,11,23,1,22,NaT,0,0
81,BC_00123BC_00206,BC_00123,BC_00206,M23,C22,M23C22,13,23,3,22,NaT,0,0
81,BC_00124BC_00207,BC_00124,BC_00207,O23,E22,O23E22,15,23,5,22,NaT,0,0
82,BC_00029BC_00209,BC_00029,BC_00209,A1,I22,A1I22,1,1,9,22,NaT,0,0
82,BC_00030BC_00210,BC_00030,BC_00210,C1,K22,C1K22,3,1,11,22,NaT,0,0
82,BC_00031BC_00211,BC_00031,BC_00211,E1,M22,E1M22,5,1,13,22,NaT,0,0
82,BC_00032BC_00212,BC_00032,BC_00212,G1,O22,G1O22,7,1,15,22,NaT,0,0
82,BC_00033BC_00213,BC_00033,BC_00213,I1,A24,I1A24,9,1,1,24,NaT,0,0
82,BC_00034BC_00214,BC_00034,BC_00214,K1,C24,K1C24,11,1,3,24,NaT,0,0
82,BC_00035BC_00215,BC_00035,BC_00215,M1,E24,M1E24,13,1,5,24,NaT,0,0
82,BC_00036BC_00216,BC_00036,BC_00216,O1,G24,O1G24,15,1,7,24,NaT,0,0
82,BC_00037BC_00217,BC_00037,BC_00217,A3,I24,A3I24,1,3,9,24,NaT,0,0
82,BC_00038BC_00218,BC_00038,BC_00218,C3,K24,C3K24,3,3,11,24,NaT,0,0
82,BC_00039BC_00219,BC_00039,BC_00219,E3,M24,E3M24,5,3,13,24,NaT,0,0
82,BC_00040BC_00220,BC_00040,BC_00220,G3,O24,G3O24,7,3,15,24,NaT,0,0
82,BC_00042BC_00125,BC_00042,BC_00125,K3,A2,K3A2,11,3,1,2,NaT,0,0
82,BC_00043BC_00126,BC_00043,BC_00126,M3,C2,M3C2,13,3,3,2,NaT,0,0
82,BC_00044BC_00127,BC_00044,BC_00127,O3,E2,O3E2,15,3,5,2,NaT,0,0
82,BC_00045BC_00128,BC_00045,BC_00128,A5,G2,A5G2,1,5,7,2,NaT,0,0
82,BC_00046BC_00129,BC_00046,BC_00129,C5,I2,C5I2,3,5,9,2,NaT,0,0
82,BC_00047BC_00130,BC_00047,BC_00130,E5,K2,E5K2,5,5,11,2,NaT,0,0
82,BC_00048BC_00131,BC_00048,BC_00131,G5,M2,G5M2,7,5,13,2,NaT,0,0
82,BC_00050BC_00132,BC_00050,BC_00132,K5,O2,K5O2,11,5,15,2,NaT,0,0
82,BC_00051BC_00133,BC_00051,BC_00133,M5,A4,M5A4,13,5,1,4,NaT,0,0
82,BC_00052BC_00134,BC_00052,BC_00134,O5,C4,O5C4,15,5,3,4,NaT,0,0
82,BC_00053BC_00135,BC_00053,BC_00135,A7,E4,A7E4,1,7,5,4,NaT,0,0
82,BC_00054BC_00136,BC_00054,BC_00136,C7,G4,C7G4,3,7,7,4,NaT,0,0
82,BC_00055BC_00137,BC_00055,BC_00137,E7,I4,E7I4,5,7,9,4,NaT,0,0
82,BC_00056BC_00138,BC_00056,BC_00138,G7,K4,G7K4,7,7,11,4,NaT,0,0
82,BC_00057BC_00139,BC_00057,BC_00139,I7,M4,I7M4,9,7,13,4,NaT,0,0
82,BC_00058BC_00140,BC_00058,BC_00140,K7,O4,K7O4,11,7,15,4,NaT,0,0
82,BC_00059BC_00141,BC_00059,BC_00141,M7,A6,M7A6,13,7,1,6,NaT,0,0
82,BC_00060BC_00142,BC_00060,BC_00142,O7,C6,O7C6,15,7,3,6,NaT,0,0
82,BC_00061BC_00143,BC_00061,BC_00143,A9,E6,A9E6,1,9,5,6,NaT,0,0
82,BC_00062BC_00144,BC_00062,BC_00144,C9,G6,C9G6,3,9,7,6,NaT,0,0
82,BC_00063BC_00145,BC_00063,BC_00145,E9,I6,E9I6,5,9,9,6,NaT,0,0
82,BC_00064BC_00146,BC_00064,BC_00146,G9,K6,G9K6,7,9,11,6,NaT,0,0
82,BC_00065BC_00147,BC_00065,BC_00147,I9,M6,I9M6,9,9,13,6,NaT,0,0
82,BC_00066BC_00148,BC_00066,BC_00148,K9,O6,K9O6,11,9,15,6,NaT,0,0
82,BC_00067BC_00149,BC_00067,BC_00149,M9,A8,M9A8,13,9,1,8,NaT,0,0
82,BC_00068BC_00150,BC_00068,BC_00150,O9,C8,O9C8,15,9,3,8,NaT,0,0
82,BC_00069BC_00151,BC_00069,BC_00151,A11,E8,A11E8,1,11,5,8,NaT,0,0
82,BC_00070BC_00152,BC_00070,BC_00152,C11,G8,C11G8,3,11,7,8,NaT,0,0
82,BC_00071BC_00153,BC_00071,BC_00153,E11,I8,E11I8,5,11,9,8,NaT,0,0
82,BC_00072BC_00154,BC_00072,BC_00154,G11,K8,G11K8,7,11,11,8,NaT,0,0
82,BC_00073BC_00155,BC_00073,BC_00155,I11,M8,I11M8,9,11,13,8,NaT,0,0
82,BC_00074BC_00156,BC_00074,BC_00156,K11,O8,K11O8,11,11,15,8,NaT,0,0
82,BC_00075BC_00157,BC_00075,BC_00157,M11,A10,M11A10,13,11,1,10,NaT,0,0
82,BC_00076BC_00158,BC_00076,BC_00158,O11,C10,O11C10,15,11,3,10,NaT,0,0
82,BC_00077BC_00159,BC_00077,BC_00159,A13,E10,A13E10,1,13,5,10,NaT,0,0
82,BC_00078BC_00160,BC_00078,BC_00160,C13,G10,C13G10,3,13,7,10,NaT,0,0
82,BC_00079BC_00161,BC_00079,BC_00161,E13,I10,E13I10,5,13,9,10,NaT,0,0
82,BC_00080BC_00162,BC_00080,BC_00162,G13,K10,G13K10,7,13,11,10,NaT,0,0
82,BC_00081BC_00164,BC_00081,BC_00164,I13,O10,I13O10,9,13,15,10,NaT,0,0
82,BC_00082BC_00165,BC_00082,BC_00165,K13,A12,K13A12,11,13,1,12,NaT,0,0
82,BC_00083BC_00166,BC_00083,BC_00166,M13,C12,M13C12,13,13,3,12,NaT,0,0
82,BC_00084BC_00167,BC_00084,BC_00167,O13,E12,O13E12,15,13,5,12,NaT,0,0
82,BC_00085BC_00168,BC_00085,BC_00168,A15,G12,A15G12,1,15,7,12,NaT,0,0
82,BC_00086BC_00169,BC_00086,BC_00169,C15,I12,C15I12,3,15,9,12,NaT,0,0
82,BC_00087BC_00170,BC_00087,BC_00170,E15,K12,E15K12,5,15,11,12,NaT,0,0
82,BC_00088BC_00171,BC_00088,BC_00171,G15,M12,G15M12,7,15,13,12,NaT,0,0
82,BC_00089BC_00172,BC_00089,BC_00172,I15,O12,I15O12,9,15,15,12,NaT,0,0
82,BC_00090BC_00173,BC_00090,BC_00173,K15,A14,K15A14,11,15,1,14,NaT,0,0
82,BC_00091BC_00174,BC_00091,BC_00174,M15,C14,M15C14,13,15,3,14,NaT,0,0
82,BC_00092BC_00175,BC_00092,BC_00175,O15,E14,O15E14,15,15,5,14,NaT,0,0
82,BC_00093BC_00176,BC_00093,BC_00176,A17,G14,A17G14,1,17,7,14,NaT,0,0
82,BC_00094BC_00177,BC_00094,BC_00177,C17,I14,C17I14,3,17,9,14,NaT,0,0
82,BC_00095BC_00178,BC_00095,BC_00178,E17,K14,E17K14,5,17,11,14,NaT,0,0
82,BC_00096BC_00179,BC_00096,BC_00179,G17,M14,G17M14,7,17,13,14,NaT,0,0
82,BC_00097BC_00180,BC_00097,BC_00180,I17,O14,I17O14,9,17,15,14,NaT,0,0
82,BC_00098BC_00181,BC_00098,BC_00181,K17,A16,K17A16,11,17,1,16,NaT,0,0
82,BC_00099BC_00182,BC_00099,BC_00182,M17,C16,M17C16,13,17,3,16,NaT,0,0
82,BC_00100BC_00183,BC_00100,BC_00183,O17,E16,O17E16,15,17,5,16,NaT,0,0
82,BC_00101BC_00184,BC_00101,BC_00184,A19,G16,A19G16,1,19,7,16,NaT,0,0
82,BC_00102BC_00185,BC_00102,BC_00185,C19,I16,C19I16,3,19,9,16,NaT,0,0
82,BC_00103BC_00186,BC_00103,BC_00186,E19,K16,E19K16,5,19,11,16,NaT,0,0
82,BC_00104BC_00187,BC_00104,BC_00187,G19,M16,G19M16,7,19,13,16,NaT,0,0
82,BC_00105BC_00188,BC_00105,BC_00188,I19,O16,I19O16,9,19,15,16,NaT,0,0
82,BC_00106BC_00189,BC_00106,BC_00189,K19,A18,K19A18,11,19,1,18,NaT,0,0
82,BC_00107BC_00190,BC_00107,BC_00190,M19,C18,M19C18,13,19,3,18,NaT,0,0
82,BC_00108BC_00191,BC_00108,BC_00191,O19,E18,O19E18,15,19,5,18,NaT,0,0
82,BC_00109BC_00192,BC_00109,BC_00192,A21,G18,A21G18,1,21,7,18,NaT,0,0
82,BC_00110BC_00193,BC_00110,BC_00193,C21,I18,C21I18,3,21,9,18,NaT,0,0
82,BC_00111BC_00194,BC_00111,BC_00194,E21,K18,E21K18,5,21,11,18,NaT,0,0
82,BC_00112BC_00195,BC_00112,BC_00195,G21,M18,G21M18,7,21,13,18,NaT,0,0
82,BC_00113BC_00196,BC_00113,BC_00196,I21,O18,I21O18,9,21,15,18,NaT,0,0
82,BC_00114BC_00197,BC_00114,BC_00197,K21,A20,K21A20,11,21,1,20,NaT,0,0
82,BC_00115BC_00198,BC_00115,BC_00198,M21,C20,M21C20,13,21,3,20,NaT,0,0
82,BC_00117BC_00199,BC_00117,BC_00199,A23,E20,A23E20,1,23,5,20,NaT,0,0
82,BC_00118BC_00202,BC_00118,BC_00202,C23,K20,C23K20,3,23,11,20,NaT,0,0
82,BC_00119BC_00203,BC_00119,BC_00203,E23,M20,E23M20,5,23,13,20,NaT,0,0
82,BC_00120BC_00204,BC_00120,BC_00204,G23,O20,G23O20,7,23,15,20,NaT,0,0
82,BC_00121BC_00205,BC_00121,BC_00205,I23,A22,I23A22,9,23,1,22,NaT,0,0
82,BC_00122BC_00206,BC_00122,BC_00206,K23,C22,K23C22,11,23,3,22,NaT,0,0
82,BC_00123BC_00207,BC_00123,BC_00207,M23,E22,M23E22,13,23,5,22,NaT,0,0
82,BC_00124BC_00208,BC_00124,BC_00208,O23,G22,O23G22,15,23,7,22,NaT,0,0
83,BC_00029BC_00210,BC_00029,BC_00210,A1,K22,A1K22,1,1,11,22,NaT,0,0
83,BC_00030BC_00211,BC_00030,BC_00211,C1,M22,C1M22,3,1,13,22,NaT,0,0
83,BC_00031BC_00212,BC_00031,BC_00212,E1,O22,E1O22,5,1,15,22,NaT,0,0
83,BC_00032BC_00213,BC_00032,BC_00213,G1,A24,G1A24,7,1,1,24,NaT,0,0
83,BC_00033BC_00214,BC_00033,BC_00214,I1,C24,I1C24,9,1,3,24,NaT,0,0
83,BC_00034BC_00215,BC_00034,BC_00215,K1,E24,K1E24,11,1,5,24,NaT,0,0
83,BC_00035BC_00216,BC_00035,BC_00216,M1,G24,M1G24,13,1,7,24,NaT,0,0
83,BC_00036BC_00217,BC_00036,BC_00217,O1,I24,O1I24,15,1,9,24,NaT,0,0
83,BC_00037BC_00218,BC_00037,BC_00218,A3,K24,A3K24,1,3,11,24,NaT,0,0
83,BC_00038BC_00219,BC_00038,BC_00219,C3,M24,C3M24,3,3,13,24,NaT,0,0
83,BC_00039BC_00220,BC_00039,BC_00220,E3,O24,E3O24,5,3,15,24,NaT,0,0
83,BC_00041BC_00125,BC_00041,BC_00125,I3,A2,I3A2,9,3,1,2,NaT,0,0
83,BC_00042BC_00126,BC_00042,BC_00126,K3,C2,K3C2,11,3,3,2,NaT,0,0
83,BC_00043BC_00127,BC_00043,BC_00127,M3,E2,M3E2,13,3,5,2,NaT,0,0
83,BC_00044BC_00128,BC_00044,BC_00128,O3,G2,O3G2,15,3,7,2,NaT,0,0
83,BC_00045BC_00129,BC_00045,BC_00129,A5,I2,A5I2,1,5,9,2,NaT,0,0
83,BC_00046BC_00130,BC_00046,BC_00130,C5,K2,C5K2,3,5,11,2,NaT,0,0
83,BC_00047BC_00131,BC_00047,BC_00131,E5,M2,E5M2,5,5,13,2,NaT,0,0
83,BC_00048BC_00132,BC_00048,BC_00132,G5,O2,G5O2,7,5,15,2,NaT,0,0
83,BC_00050BC_00133,BC_00050,BC_00133,K5,A4,K5A4,11,5,1,4,NaT,0,0
83,BC_00051BC_00134,BC_00051,BC_00134,M5,C4,M5C4,13,5,3,4,NaT,0,0
83,BC_00052BC_00135,BC_00052,BC_00135,O5,E4,O5E4,15,5,5,4,NaT,0,0
83,BC_00053BC_00136,BC_00053,BC_00136,A7,G4,A7G4,1,7,7,4,NaT,0,0
83,BC_00054BC_00137,BC_00054,BC_00137,C7,I4,C7I4,3,7,9,4,NaT,0,0
83,BC_00055BC_00138,BC_00055,BC_00138,E7,K4,E7K4,5,7,11,4,NaT,0,0
83,BC_00056BC_00139,BC_00056,BC_00139,G7,M4,G7M4,7,7,13,4,NaT,0,0
83,BC_00057BC_00140,BC_00057,BC_00140,I7,O4,I7O4,9,7,15,4,NaT,0,0
83,BC_00058BC_00141,BC_00058,BC_00141,K7,A6,K7A6,11,7,1,6,NaT,0,0
83,BC_00059BC_00142,BC_00059,BC_00142,M7,C6,M7C6,13,7,3,6,NaT,0,0
83,BC_00060BC_00143,BC_00060,BC_00143,O7,E6,O7E6,15,7,5,6,NaT,0,0
83,BC_00061BC_00144,BC_00061,BC_00144,A9,G6,A9G6,1,9,7,6,NaT,0,0
83,BC_00062BC_00145,BC_00062,BC_00145,C9,I6,C9I6,3,9,9,6,NaT,0,0
83,BC_00063BC_00146,BC_00063,BC_00146,E9,K6,E9K6,5,9,11,6,NaT,0,0
83,BC_00064BC_00147,BC_00064,BC_00147,G9,M6,G9M6,7,9,13,6,NaT,0,0
83,BC_00065BC_00148,BC_00065,BC_00148,I9,O6,I9O6,9,9,15,6,NaT,0,0
83,BC_00066BC_00149,BC_00066,BC_00149,K9,A8,K9A8,11,9,1,8,NaT,0,0
83,BC_00067BC_00150,BC_00067,BC_00150,M9,C8,M9C8,13,9,3,8,NaT,0,0
83,BC_00068BC_00151,BC_00068,BC_00151,O9,E8,O9E8,15,9,5,8,NaT,0,0
83,BC_00069BC_00152,BC_00069,BC_00152,A11,G8,A11G8,1,11,7,8,NaT,0,0
83,BC_00070BC_00153,BC_00070,BC_00153,C11,I8,C11I8,3,11,9,8,NaT,0,0
83,BC_00071BC_00154,BC_00071,BC_00154,E11,K8,E11K8,5,11,11,8,NaT,0,0
83,BC_00072BC_00155,BC_00072,BC_00155,G11,M8,G11M8,7,11,13,8,NaT,0,0
83,BC_00073BC_00156,BC_00073,BC_00156,I11,O8,I11O8,9,11,15,8,NaT,0,0
83,BC_00074BC_00157,BC_00074,BC_00157,K11,A10,K11A10,11,11,1,10,NaT,0,0
83,BC_00075BC_00158,BC_00075,BC_00158,M11,C10,M11C10,13,11,3,10,NaT,0,0
